caller_id,callee_id,source_ip,destination_ip,call_start_time,call_duration_seconds,call_type,call_status,protocol,call_quality,is_blacklisted,number_of_previous_calls,caller_location,callee_location
-9876543119,-5551234566,203.0.113.83,198.51.100.91,11:23:33,62,inbound,completed,SIP,4.4,TRUE,87,India,USA
-9765432018,-5556667776,203.0.113.131,198.51.100.39,11:26:31,381,inbound,completed,IAX2,3.2,FALSE,43,India,USA
-423456728,-13812345592,203.0.113.178,198.51.100.41,11:29:07,499,outbound,completed,SIP,3.1,FALSE,155,Australia,China
-7987654277,-7654321054,203.0.113.146,198.51.100.105,11:31:59,264,outbound,failed,SIP,1.9,FALSE,69,UK,UK
-7896541186,-9765432018,203.0.113.204,198.51.100.97,11:33:17,219,inbound,completed,SIP,3.2,FALSE,76,UK,India
-8899552120,-7896541186,203.0.113.29,198.51.100.74,11:35:13,264,outbound,completed,SIP,4.8,FALSE,40,India,UK
-8123456698,-5551112221,203.0.113.104,198.51.100.227,11:37:25,554,inbound,completed,SIP,4,FALSE,44,India,USA
-13812345592,-9988776564,203.0.113.57,198.51.100.61,11:38:30,297,outbound,completed,SIP,4,FALSE,165,China,India
-9876543119,-423456728,203.0.113.105,198.51.100.164,11:39:28,465,inbound,failed,IAX2,2.2,TRUE,88,India,Australia
-5551234566,-7654321054,203.0.113.110,198.51.100.99,11:42:17,253,outbound,dropped,SIP,1.8,TRUE,96,USA,UK
-5551234566,-9876543119,203.0.113.174,198.51.100.210,11:43:41,157,inbound,completed,SIP,4.7,TRUE,97,USA,India
-13812345592,-423456728,203.0.113.236,198.51.100.111,11:44:15,405,outbound,completed,SIP,4,FALSE,166,China,Australia
-7654321054,-5551234566,203.0.113.117,198.51.100.223,11:45:37,559,inbound,completed,H.323,3.9,FALSE,90,UK,USA
-9876543119,-412345617,203.0.113.97,198.51.100.182,11:47:48,482,inbound,failed,SIP,1.5,TRUE,90,India,Australia
-5553334443,-9988776564,203.0.113.84,198.51.100.87,11:49:45,337,inbound,dropped,SIP,2,TRUE,99,USA,India
-5556667776,-13987654235,203.0.113.88,198.51.100.115,11:51:58,475,outbound,completed,SIP,3.5,FALSE,48,USA,China
-5559876542,-13987654235,203.0.113.58,198.51.100.213,11:54:09,368,outbound,completed,IAX2,4.4,FALSE,57,USA,China
-5551234566,-9765432018,203.0.113.182,198.51.100.174,11:56:49,391,outbound,failed,SIP,1.9,TRUE,99,USA,India
-5551112221,-9765432018,203.0.113.88,198.51.100.83,11:59:16,300,outbound,completed,SIP,5,FALSE,62,USA,India
-8123456698,-412345617,203.0.113.215,198.51.100.149,12:01:13,353,inbound,completed,SIP,3.7,FALSE,45,India,Australia
-9876543119,-9012345587,203.0.113.122,198.51.100.8,12:04:01,333,inbound,dropped,SIP,1.7,TRUE,91,India,India
-9876543119,-13987654235,203.0.113.41,198.51.100.165,12:06:18,185,inbound,failed,SIP,2.3,TRUE,92,India,China
-13812345592,-423456728,203.0.113.47,198.51.100.224,12:06:58,314,inbound,completed,SIP,4,FALSE,167,China,Australia
-13812345592,-7712345634,203.0.113.189,198.51.100.200,12:07:31,270,inbound,completed,IAX2,3.3,FALSE,168,China,UK
-5554445554,-5551234566,203.0.113.200,198.51.100.39,12:09:29,518,outbound,dropped,SIP,1.6,FALSE,73,USA,USA
-423456728,-13812345592,203.0.113.149,198.51.100.6,12:10:32,349,outbound,completed,SIP,4,FALSE,159,Australia,China
-412345617,-7744112142,203.0.113.16,198.51.100.238,12:12:27,451,inbound,dropped,SIP,1.5,FALSE,152,Australia,India
-5551234566,-7987654277,203.0.113.209,198.51.100.245,12:13:54,249,inbound,completed,H.323,3.9,TRUE,101,USA,UK
-7654321054,-13987654235,203.0.113.91,198.51.100.208,12:15:43,150,inbound,completed,H.323,3.1,FALSE,91,UK,China
-8899552120,-8123456698,203.0.113.52,198.51.100.130,12:18:29,405,outbound,completed,SIP,4.3,FALSE,41,India,India
-13987654235,-13812345592,203.0.113.24,198.51.100.99,12:21:24,152,outbound,completed,IAX2,4.9,FALSE,193,China,China
-412345617,-13987654235,203.0.113.51,198.51.100.21,12:23:55,480,inbound,completed,SIP,3.5,FALSE,153,Australia,China
-9765432018,-423456728,203.0.113.166,198.51.100.22,12:25:03,98,inbound,completed,H.323,3.9,FALSE,47,India,Australia
-412345617,-13987654235,203.0.113.246,198.51.100.143,12:27:59,131,outbound,completed,SIP,4.4,FALSE,154,Australia,China
-5551234566,-7654321054,203.0.113.44,198.51.100.18,12:30:56,256,inbound,completed,H.323,4.5,TRUE,102,USA,UK
-5551234566,-13987654235,203.0.113.1,198.51.100.11,12:31:42,441,inbound,completed,SIP,3.2,TRUE,103,USA,China
-13812345592,-423456728,203.0.113.8,198.51.100.248,12:32:37,344,inbound,completed,SIP,4.6,FALSE,171,China,Australia
-8123456698,-5554445554,203.0.113.71,198.51.100.8,12:34:59,367,outbound,completed,SIP,3.4,FALSE,47,India,USA
-7744112142,-7712345634,203.0.113.19,198.51.100.201,12:36:22,139,inbound,completed,SIP,4.2,FALSE,41,India,UK
-13987654235,-13812345592,203.0.113.13,198.51.100.200,12:38:40,91,inbound,completed,SIP,3.9,FALSE,197,China,China
-7654321054,-7744112142,203.0.113.37,198.51.100.26,12:40:26,469,outbound,completed,H.323,4.3,FALSE,93,UK,India
-9876543119,-7712345634,203.0.113.132,198.51.100.53,12:42:34,72,outbound,failed,SIP,1.8,TRUE,93,India,UK
-13987654235,-423456728,203.0.113.221,198.51.100.72,12:44:33,171,outbound,completed,H.323,4.5,FALSE,198,China,Australia
-8899552120,-13987654235,203.0.113.174,198.51.100.124,12:47:08,405,inbound,completed,IAX2,4.6,FALSE,42,India,China
-5551234566,-7744112142,203.0.113.224,198.51.100.168,12:47:39,181,outbound,dropped,SIP,1.5,TRUE,104,USA,India
-423456728,-8123456698,203.0.113.75,198.51.100.7,12:49:48,11,outbound,completed,SIP,4.6,FALSE,163,Australia,India
-5551234566,-423456728,203.0.113.18,198.51.100.213,12:52:16,568,outbound,completed,SIP,5,TRUE,105,USA,Australia
-7896541186,-9765432018,203.0.113.249,198.51.100.43,12:53:23,198,inbound,completed,SIP,3.1,FALSE,78,UK,India
-5554445554,-423456728,203.0.113.154,198.51.100.156,12:55:10,583,inbound,completed,SIP,4,FALSE,75,USA,Australia
-423456728,-9123456698,203.0.113.224,198.51.100.45,12:55:42,447,outbound,completed,SIP,4.6,FALSE,166,Australia,India
-5551234566,-412345617,203.0.113.95,198.51.100.250,12:56:49,388,inbound,failed,SIP,1.7,TRUE,106,USA,Australia
-5553334443,-13812345592,203.0.113.108,198.51.100.99,12:58:49,532,outbound,failed,SIP,1.5,TRUE,100,USA,China
-13812345592,-5556667776,203.0.113.101,198.51.100.44,13:00:57,229,inbound,completed,SIP,4.9,FALSE,174,China,USA
-9012345587,-412345617,203.0.113.126,198.51.100.180,13:03:49,215,inbound,completed,SIP,3.5,FALSE,29,India,Australia
-9876543119,-5559876542,203.0.113.173,198.51.100.129,13:05:11,230,outbound,completed,SIP,3.8,TRUE,94,India,USA
-13812345592,-7896541186,203.0.113.47,198.51.100.230,13:07:22,290,outbound,completed,H.323,4,FALSE,175,China,UK
-5551234566,-13987654235,203.0.113.149,198.51.100.210,13:08:00,216,outbound,dropped,SIP,1.6,TRUE,107,USA,China
-5551112221,-423456728,203.0.113.110,198.51.100.95,13:10:55,124,inbound,completed,H.323,3.4,FALSE,63,USA,Australia
-9876543119,-8123456698,203.0.113.13,198.51.100.44,13:13:40,204,inbound,completed,IAX2,4.5,TRUE,95,India,India
-9876543119,-7896541186,203.0.113.68,198.51.100.214,13:15:17,409,inbound,dropped,H.323,1.5,TRUE,96,India,UK
-9123456698,-423456728,203.0.113.4,198.51.100.25,13:15:50,505,outbound,completed,SIP,4.4,FALSE,47,India,Australia
-9876543119,-13812345592,203.0.113.5,198.51.100.88,13:17:13,452,outbound,dropped,SIP,2.2,TRUE,97,India,China
-5551234566,-7896541186,203.0.113.241,198.51.100.83,13:17:51,139,inbound,dropped,IAX2,2.4,TRUE,108,USA,UK
-412345617,-5554445554,203.0.113.199,198.51.100.199,13:19:28,168,inbound,dropped,SIP,2.4,FALSE,157,Australia,USA
-9012345587,-8123456698,203.0.113.1,198.51.100.28,13:20:55,209,outbound,completed,SIP,4.5,FALSE,30,India,India
-7654321054,-13987654235,203.0.113.24,198.51.100.22,13:21:25,133,outbound,completed,H.323,5,FALSE,94,UK,China
-423456728,-8123456698,203.0.113.37,198.51.100.138,13:24:00,236,outbound,completed,SIP,4.8,FALSE,169,Australia,India
-9876543119,-7712345634,203.0.113.142,198.51.100.142,13:26:31,349,inbound,completed,SIP,4.6,TRUE,98,India,UK
-5551112221,-412345617,203.0.113.76,198.51.100.208,13:27:46,566,outbound,completed,IAX2,3.2,FALSE,64,USA,Australia
-9876543119,-7654321054,203.0.113.99,198.51.100.8,13:30:41,600,outbound,failed,SIP,1.6,TRUE,99,India,UK
-9765432018,-9988776564,203.0.113.67,198.51.100.95,13:31:17,273,outbound,completed,SIP,4.2,FALSE,49,India,India
-13812345592,-7987654277,203.0.113.224,198.51.100.127,13:33:38,270,outbound,completed,H.323,3.5,FALSE,177,China,UK
-412345617,-9988776564,203.0.113.55,198.51.100.123,13:36:26,446,outbound,completed,SIP,4.6,FALSE,159,Australia,India
-7896541186,-423456728,203.0.113.40,198.51.100.176,13:38:58,82,outbound,completed,SIP,3.6,FALSE,82,UK,Australia
-5551112221,-7654321054,203.0.113.115,198.51.100.16,13:39:53,521,outbound,completed,SIP,3.3,FALSE,65,USA,UK
-5559876542,-5556667776,203.0.113.66,198.51.100.192,13:42:15,459,inbound,completed,SIP,5,FALSE,59,USA,USA
-7712345634,-13812345592,203.0.113.107,198.51.100.8,13:44:46,67,outbound,completed,SIP,3.5,FALSE,69,UK,China
-412345617,-13987654235,203.0.113.165,198.51.100.89,13:47:23,492,inbound,failed,SIP,1,FALSE,160,Australia,China
-13812345592,-7712345634,203.0.113.191,198.51.100.34,13:49:27,489,outbound,completed,SIP,3.9,FALSE,179,China,UK
-5553334443,-412345617,203.0.113.135,198.51.100.37,13:51:50,170,inbound,failed,SIP,1.1,TRUE,101,USA,Australia
-9765432018,-8123456698,203.0.113.164,198.51.100.248,13:53:00,195,outbound,failed,IAX2,1.7,FALSE,50,India,India
-8123456698,-5556667776,203.0.113.48,198.51.100.95,13:54:56,319,outbound,failed,SIP,2.1,FALSE,53,India,USA
-423456728,-9123456698,203.0.113.105,198.51.100.73,13:56:10,286,outbound,completed,SIP,4.9,FALSE,171,Australia,India
-9765432018,-13987654235,203.0.113.159,198.51.100.38,13:59:02,517,inbound,completed,IAX2,4.7,FALSE,51,India,China
-9876543119,-412345617,203.0.113.167,198.51.100.144,14:00:28,108,outbound,failed,SIP,1.4,TRUE,100,India,Australia
-13987654235,-7896541186,203.0.113.170,198.51.100.238,14:01:19,535,inbound,completed,SIP,3.6,FALSE,204,China,UK
-7987654277,-5553334443,203.0.113.19,198.51.100.171,14:02:15,386,outbound,completed,H.323,4.6,FALSE,72,UK,USA
-9876543119,-13812345592,203.0.113.20,198.51.100.236,14:04:24,468,outbound,completed,SIP,4.1,TRUE,101,India,China
-423456728,-13812345592,203.0.113.204,198.51.100.84,14:05:08,79,inbound,completed,SIP,3.8,FALSE,172,Australia,China
-7744112142,-7654321054,203.0.113.176,198.51.100.188,14:06:56,107,outbound,completed,SIP,3.3,FALSE,44,India,UK
-13987654235,-7712345634,203.0.113.77,198.51.100.76,14:07:40,438,inbound,dropped,IAX2,2.4,FALSE,205,China,UK
-7712345634,-412345617,203.0.113.185,198.51.100.245,14:10:20,81,outbound,completed,IAX2,3.7,FALSE,72,UK,Australia
-5553334443,-5559876542,203.0.113.220,198.51.100.184,14:12:44,242,outbound,failed,SIP,1.4,TRUE,103,USA,USA
-412345617,-9765432018,203.0.113.237,198.51.100.137,14:13:52,577,inbound,completed,SIP,3.6,FALSE,164,Australia,India
-5551234566,-13812345592,203.0.113.79,198.51.100.186,14:15:37,513,inbound,failed,SIP,2.2,TRUE,109,USA,China
-7712345634,-9123456698,203.0.113.253,198.51.100.252,14:16:43,113,outbound,completed,H.323,3.5,FALSE,73,UK,India
-423456728,-7987654277,203.0.113.176,198.51.100.96,14:19:26,150,outbound,completed,SIP,3.7,FALSE,173,Australia,UK
-7896541186,-412345617,203.0.113.41,198.51.100.94,14:22:16,530,outbound,completed,SIP,3.9,FALSE,84,UK,Australia
-9876543119,-5554445554,203.0.113.136,198.51.100.90,14:23:05,180,outbound,dropped,SIP,1.7,TRUE,102,India,USA
-8123456698,-9123456698,203.0.113.242,198.51.100.113,14:25:37,159,inbound,completed,IAX2,4.5,FALSE,54,India,India
-9876543119,-5551234566,203.0.113.30,198.51.100.211,14:27:07,419,outbound,failed,SIP,1.9,TRUE,103,India,USA
-9876543119,-13987654235,203.0.113.163,198.51.100.36,14:27:48,296,inbound,failed,SIP,1.6,TRUE,104,India,China
-7896541186,-5559876542,203.0.113.225,198.51.100.63,14:30:37,398,outbound,completed,SIP,4,FALSE,85,UK,USA
-5551234566,-7987654277,203.0.113.168,198.51.100.170,14:31:11,210,outbound,failed,SIP,2.2,TRUE,111,USA,UK
-423456728,-9765432018,203.0.113.79,198.51.100.122,14:32:47,378,outbound,completed,SIP,4.9,FALSE,174,Australia,India
-9876543119,-423456728,203.0.113.125,198.51.100.181,14:34:14,175,outbound,failed,IAX2,1.5,TRUE,105,India,Australia
-5551234566,-5556667776,203.0.113.181,198.51.100.37,14:37:12,314,inbound,failed,SIP,1.7,TRUE,112,USA,USA
-13812345592,-412345617,203.0.113.147,198.51.100.58,14:39:41,218,inbound,completed,H.323,3.6,FALSE,183,China,Australia
-8899552120,-7654321054,203.0.113.57,198.51.100.27,14:42:21,67,inbound,completed,SIP,4.1,FALSE,43,India,UK
-423456728,-7654321054,203.0.113.238,198.51.100.113,14:43:21,413,outbound,completed,SIP,3.5,FALSE,176,Australia,UK
-9765432018,-9988776564,203.0.113.141,198.51.100.119,14:44:28,312,outbound,dropped,SIP,2.1,FALSE,54,India,India
-423456728,-5556667776,203.0.113.240,198.51.100.98,14:45:31,309,inbound,completed,SIP,3.4,FALSE,177,Australia,USA
-5553334443,-7654321054,203.0.113.245,198.51.100.240,14:47:48,563,inbound,failed,SIP,1.1,TRUE,104,USA,UK
-9012345587,-8123456698,203.0.113.247,198.51.100.80,14:49:34,406,outbound,dropped,IAX2,1.8,FALSE,31,India,India
-423456728,-9765432018,203.0.113.138,198.51.100.110,14:50:17,265,inbound,completed,SIP,3.6,FALSE,178,Australia,India
-7654321054,-9012345587,203.0.113.156,198.51.100.65,14:52:03,597,outbound,failed,SIP,2.3,FALSE,101,UK,India
-7654321054,-412345617,203.0.113.10,198.51.100.235,14:53:13,349,inbound,completed,SIP,3.2,FALSE,102,UK,Australia
-5554445554,-9123456698,203.0.113.119,198.51.100.77,14:55:28,360,inbound,completed,SIP,3.1,FALSE,78,USA,India
-7654321054,-5554445554,203.0.113.83,198.51.100.83,14:57:01,289,outbound,completed,SIP,5,FALSE,103,UK,USA
-7654321054,-5559876542,203.0.113.162,198.51.100.78,14:59:12,72,inbound,completed,SIP,4.2,FALSE,104,UK,USA
-7654321054,-13812345592,203.0.113.136,198.51.100.3,15:01:57,239,outbound,completed,SIP,3.8,FALSE,105,UK,China
-5559876542,-5556667776,203.0.113.160,198.51.100.173,15:02:36,358,outbound,completed,SIP,4.3,FALSE,63,USA,USA
-13812345592,-13987654235,203.0.113.48,198.51.100.103,15:03:57,146,inbound,completed,SIP,4,FALSE,185,China,China
-13812345592,-423456728,203.0.113.9,198.51.100.184,15:06:30,293,inbound,completed,SIP,4.9,FALSE,186,China,Australia
-5551234566,-7896541186,203.0.113.221,198.51.100.250,15:09:13,199,inbound,failed,H.323,2.5,TRUE,113,USA,UK
-5554445554,-423456728,203.0.113.37,198.51.100.113,15:10:19,197,outbound,completed,IAX2,4.2,FALSE,80,USA,Australia
-5551112221,-9876543119,203.0.113.214,198.51.100.122,15:13:13,308,outbound,completed,SIP,3,FALSE,66,USA,India
-5554445554,-7987654277,203.0.113.2,198.51.100.161,15:15:09,197,outbound,failed,SIP,1.1,FALSE,81,USA,UK
-13812345592,-13987654235,203.0.113.247,198.51.100.254,15:16:41,546,outbound,completed,SIP,4.6,FALSE,187,China,China
-412345617,-5551112221,203.0.113.103,198.51.100.128,15:18:00,537,outbound,dropped,SIP,2.2,FALSE,168,Australia,USA
-13987654235,-412345617,203.0.113.16,198.51.100.244,15:20:21,12,outbound,completed,SIP,4.8,FALSE,209,China,Australia
